ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,unknown_0x17c_5,unknown_0x17c_6,allowMagicCast,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,restrictSpecialSwordArt,pad,
2010000,,1,0,[0|0|0],209,1100000,0,3,0,0,0,100,111,144,0,0,42,28,28,28,109900,109900,-1,5020000,-1,-1,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,0,0,450,75,0,28,10000,-1,-1,30,-1,7,0,1,23,2,0,100,0,0,111,0,10,8,10,0,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,28,0,0,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,1,10000,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,-1,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2010100,,1,0,[0|0|0],209,1100001,0,3,0,0,0,100,127.5,144,0,0,42,28,28,28,109900,109900,-1,5020000,-1,140110,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,5.45,199,10041,0,0,1,10,75,0,0,0,450,75,0,28,10100,-1,-1,30,-1,7,0,1,23,2,0,100,1,0,111,0,10,8,10,0,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,1,1,1,1,1,28,0,1,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,54,95,45,-1,1,100100,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,1044,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2010200,,1,0,[0|0|0],209,1100002,0,3,0,0,0,100,111,144,0,0,42,28,28,28,109900,109900,-1,5020000,-1,140210,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,0,0,450,75,0,28,10200,-1,-1,30,-1,7,0,1,23,2,0,100,2,0,111,0,10,8,10,0,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,2,2,2,1,1,28,0,2,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.902,1,1,1,1,1,1,1,1,49,90,45,-1,1,100200,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,1045,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2010300,,1,0,[0|0|0],209,1100003,0,3,0,0,0,100,127.5,127.5,0,0,42,28,28,28,109900,109900,-1,5020000,-1,140310,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,0,0,450,75,0,30,10300,-1,-1,30,-1,7,0,1,23,2,0,100,3,0,111,0,10,8,10,0,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,3,3,3,1,1,28,0,3,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,1,100300,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,1061,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2010400,,1,0,[0|0|0],209,1100010,0,3,0,0,0,100,127.5,144,0,0,42,28,28,28,109900,109900,6880,5020000,-1,-1,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,75,0,450,75,0,28,10400,-1,-1,30,-1,7,0,1,23,2,0,100,4,11,111,0,10,8,10,0,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401020,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,4,4,4,1,1,28,0,4,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,1,100400,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,1032,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2010500,,1,0,[0|0|0],209,1100006,0,3,0,0,0,100,111,144,0,127.5,42,28,28,28,109900,109900,-1,5020000,-1,140510,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,75,0,450,75,0,28,10500,-1,-1,30,-1,7,0,1,23,2,0,100,5,11,111,0,10,8,10,0,1,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401300,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,5,5,5,1,1,28,0,5,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,1,100500,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,1036,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,5,0,1,1,0,[0|0|0|0|0|0|0]
2010600,,1,0,[0|0|0],209,1100011,0,3,0,0,0,100,111,144,0,0,42,28,28,28,109900,109900,140600,5020000,-1,140610,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,0,75,450,75,0,28,10600,-1,-1,30,-1,7,0,1,23,2,0,100,6,12,111,0,10,8,10,0,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401030,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,6,6,6,1,1,28,0,6,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,1,100600,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,1034,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2010700,,1,0,[0|0|0],209,1100008,0,3,0,0,0,100,111,144,0,127.5,42,28,28,28,109900,109900,-1,5020000,-1,140710,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1.05,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,0,0,450,75,0,28,10700,-1,-1,30,-1,7,0,1,23,2,0,100,7,13,111,0,10,8,10,0,1,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401100,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,7,7,7,1,1,28,75,7,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,1,100700,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,1038,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2010800,,1,0,[0|0|0],209,1100004,0,3,0,0,0,100,111,144,127.5,0,42,28,28,28,109900,109900,-1,5020000,-1,140810,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,75,0,0,450,75,0,28,10800,-1,-1,30,-1,7,0,1,23,2,0,100,8,10,111,0,10,8,10,1,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401010,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,8,8,8,1,1,28,0,8,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,1,100800,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,1035,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2010900,,1,0,[0|0|0],209,1100020,0,3,0,0,0,100,111,144,127.5,0,42,28,28,28,109900,107511,-1,5020000,-1,140910,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,75,0,0,450,75,0,28,10900,-1,-1,30,-1,7,0,1,23,2,0,100,9,23,111,0,10,8,10,1,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401060,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,9,9,9,1.05,1,28,0,9,25,20,2,14,14,25,0,14,0,503,0,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,1,100900,0,1,1,0,0,0,0,1,0,0,0,0,0,310,25,25,1,2,40,-1,6601,1041,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2011000,,1,0,[0|0|0],209,1100013,0,3,0,0,0,100,111,144,0,0,42,28,28,28,109900,106005,-1,5020000,-1,141010,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,0,0,450,75,0,28,11000,-1,-1,30,-1,7,0,1,23,2,0,100,10,20,111,0,10,8,10,0,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401050,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,10,10,10,1,1,28,0,10,26,20,2,14,14,26,1,14,0,503,50,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,2,101000,0,1,1,0,0,0,0,1,0,0,0,0,0,310,26,26,1,2,40,-1,6401,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
2011100,,1,0,[0|0|0],209,1100014,0,3,0,0,0,100,111,144,0,0,42,28,28,28,109900,105005,-1,5020000,-1,141110,0,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1,1,1,1,15,15,4.95,199,10041,0,0,1,10,75,0,0,0,450,75,0,28,11100,-1,-1,30,-1,7,0,1,23,2,0,100,11,22,111,0,10,8,10,0,0,99,0,0,30,60,0,1,0,0,0,21,21,21,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,5,5,42401110,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0.015,0,0,0,1,1,0,0,0,11,11,11,1,1,28,0,11,26,20,2,14,14,26,1,14,0,503,50,0,0,0,3,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.95,1,1,1,1,1,1,1,1,49,95,45,-1,2,101100,0,1,1,0,0,0,0,1,0,0,0,0,0,310,26,26,1,2,40,-1,6501,-1,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,2010000,1.01,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
